Date,Open,High,Low,Close,Volume
2023-07-11,59.75426988637325,59.940446411800615,59.54947144709564,59.9032096862793,2610000
2023-07-12,61.07613871689071,61.56951287727765,61.07613871689071,61.53227615356445,4337900
2023-07-13,61.97911009068216,62.50041002129296,61.97911009068216,62.342159271240234,4754000
2023-07-14,62.69589417428741,62.77967857422833,62.47248094474248,62.53764343261719,3802900
2023-07-17,62.509719231682894,62.96585665822567,62.407320019290616,62.87276840209961,2565400
2023-07-18,62.68659210205078,62.89139055073157,62.528341337953634,62.68659210205078,2874800
2023-07-19,62.53764780039084,62.66797278524246,62.30492359855881,62.48179626464844,2513500
2023-07-20,62.03496330548659,62.03496330548659,61.41126414273237,61.43918991088867,4177900
2023-07-21,61.79292978366833,61.83947746661631,61.38334000287908,61.46711730957031,2093800
2023-07-24,62.50040994651391,62.91931066137084,62.435247455265525,62.649356842041016,3794000
2023-07-25,62.965858217916015,63.25443394970854,62.92862149410748,63.20789337158203,2735600
2023-07-26,62.137362164190264,63.12411051162843,62.118747352920074,62.863460540771484,5602900
2023-07-27,62.59350302910866,62.62142879862746,61.662606166858225,61.73707962036133,3650900
2023-07-28,62.59349727190727,62.92862067966792,62.4538613349772,62.82622146606445,2634700
2023-07-31,62.80761516034347,63.0124136152824,62.74245266124288,62.90070343017578,1923100
2023-08-01,63.05894200422412,63.20788888889497,62.76105533706078,62.891380310058594,3499900
2023-08-02,61.29955499868914,61.29955499868914,60.82479562551171,60.95512771606445,3994500
2023-08-03,60.70378324542177,61.13199494775209,60.62000593726513,60.92719650268555,2600000
2023-08-04,60.58276080324928,61.04820916756033,60.30348894379128,60.35003662109375,3964900
2023-08-07,60.17316890173914,60.21971658285664,59.90320797605138,60.18247985839844,3096400
2023-08-08,59.13056468128702,59.409833008798145,58.81405962981723,59.36328887939453,4313700
2023-08-09,60.15455564255893,60.15455564255893,59.5867080087343,59.83804702758789,4725700
2023-08-10,59.9311342934775,60.340731164095196,59.34467185778502,59.44707107543945,4979800
2023-08-11,58.80474954391108,59.046784702136414,58.60926206686797,58.75820541381836,3646700
2023-08-14,58.01348735342198,58.32999240234542,57.84592564804549,58.23690414428711,3175000
2023-08-15,58.16242953793878,58.17174049421271,57.57596358080784,57.72490692138672,2872900
2023-08-16,56.98950598850437,57.16637511066599,56.514746608933706,56.5612907409668,3849200
2023-08-17,57.25945922171756,57.25945922171756,56.52405346631829,56.61714172363281,3672900
2023-08-18,56.12377030897867,56.61714448880284,56.0772261780482,56.477508544921875,3258700
2023-08-21,56.71023354762547,56.896413625053334,56.3937320324146,56.85918045043945,2238600
2023-08-22,56.93364440398109,57.01742525251815,56.5240511172939,56.57990264892578,2664700
2023-08-23,56.654378213787744,57.35255079404095,56.598523128975316,57.296695709228516,3027500
2023-08-24,58.05072872512481,58.11589122120098,57.23153849448043,57.259464263916016,2639400
2023-08-25,57.58527453708177,58.0041787921753,57.110515197612656,57.72490692138672,4471900
2023-08-28,58.153124035206176,58.27413806201151,58.03210645731138,58.19035720825195,2498100
2023-08-29,57.883165337581445,59.00024224696619,57.84592861201438,58.972312927246094,3821100
2023-08-30,58.4510124434503,58.72097337472828,58.34861322461455,58.59064483642578,2247300
2023-08-31,58.30206793469738,58.43239291931972,58.06934373327477,58.13450622558594,3582100
2023-09-01,59.10264113628581,59.27019929822158,58.58133763453033,58.84198760986328,3185500
2023-09-05,58.52547965847502,58.665115596135486,58.40446563366466,58.42308044433594,2900600
2023-09-06,58.10657901725681,58.292759095375345,57.650441554510515,57.734222412109375,3068000
2023-09-07,57.33393202714717,57.594581985583915,57.30600626048305,57.473567962646484,1918900
2023-09-08,57.63182152188054,57.88316408739522,57.473570768272886,57.52011489868164,2297500
2023-09-11,58.311374997832466,58.49755506809508,58.07865079777657,58.44169998168945,3339600
2023-09-12,57.47356791941995,57.8738502619656,57.47356791941995,57.72490692138672,3469400
2023-09-13,57.790074138879135,58.004179973378264,57.650438200641275,57.743526458740234,2222700
2023-09-14,58.52548436309117,58.665120311976374,58.227597653153104,58.49755859375,3040300
2023-09-15,59.03747374546417,59.33536399045446,58.646498791377944,58.75820541381836,3542200
2023-09-18,58.71166116101787,58.96300372430064,58.674424436585724,58.87922286987305,3971300
2023-09-19,58.22759436278802,58.33930098492997,58.04141429182509,58.255523681640625,2983000
2023-09-20,58.525478589390815,58.73958441909356,57.82730601602082,57.845924377441406,3980300
2023-09-21,56.46819917330338,56.64506828511752,56.27271169954733,56.31925582885742,3516500
2023-09-22,56.92434201894803,57.12913690480685,56.49612678250238,56.59852600097656,3217400
2023-09-25,56.22617053360808,56.51474628119355,56.17031544483849,56.430965423583984,2366000
2023-09-26,55.17425331313193,55.25803416649371,54.56916897762021,54.64364242553711,3735200
2023-09-27,55.07185528197249,55.109092006731615,54.448156122159915,54.662261962890625,3465700
2023-09-28,54.587785601536936,55.35112066293347,54.28989892153289,55.174251556396484,3875900
2023-09-29,55.75140662151409,55.75140662151409,54.75534736823329,54.8670539855957,3608700
2023-10-02,54.58778830474875,54.755350014434924,54.131650857006,54.410919189453125,4489700
2023-10-03,53.86168670654297,54.28059095568696,53.684814050743675,53.86168670654297,4903000
2023-10-04,53.91754336108845,53.91754336108845,53.433480128414075,53.75929260253906,5464600
2023-10-05,53.6289654778937,54.06648811237753,53.29384206008392,53.97339630126953,2738500
2023-10-06,53.66620018301852,54.75534769882905,53.489327524113335,54.55986022949219,4327800
2023-10-09,53.82445436753383,54.50400862655845,53.48002353511634,54.42953872680664,2729900
2023-10-10,54.010635058200755,54.71811509379738,54.001324101194825,54.50400924682617,4431300
2023-10-11,55.4442138671875,55.472139634426256,55.06254632687033,55.4442138671875,3205700
2023-10-12,55.71417126263481,55.74210058097615,54.80189283781468,54.950836181640625,3826700
2023-10-13,54.91360279325808,55.099779308992005,54.55986102140268,54.699493408203125,2900900
