Date,QQQ,TQQQ,SOXX,SOXL,MU,SanDisk,EWY,STAR_CHIP
2023-09-06,368.3090515136719,19.948808670043945,166.03135681152344,23.006441116333008,69.63184356689453,118.45670763290545,57.734222412109375,1.194000005722046
2023-09-07,365.6750793457031,19.513877868652344,162.2313232421875,21.465476989746094,69.0978012084961,113.21689541139092,57.473567962646484,1.1360000371932983
2023-09-08,366.18603515625,19.571870803833008,161.39158630371094,21.10232162475586,69.40438079833984,113.32117567338418,57.52011489868164,1.1510000228881836
2023-09-11,370.50079345703125,20.2387638092041,161.30006408691406,21.05324935913086,69.25602722167969,111.83525463217815,58.44169998168945,1.152999997138977
2023-09-12,366.3925476074219,19.591203689575195,159.9309844970703,20.552675247192383,69.53294372558594,110.27111017771392,57.72490692138672,1.1360000371932983
2023-09-13,367.78814697265625,19.784502029418945,160.75112915039062,20.83731460571289,70.06697082519531,112.66943064430795,57.743526458740234,1.1239999532699585
2023-09-14,370.79559326171875,20.248430252075195,161.9013214111328,21.249544143676758,70.99658203125,113.89467746405734,58.49755859375,1.1069999933242798
2023-09-15,364.4465026855469,19.209428787231445,157.228759765625,19.4239501953125,69.1076889038086,113.66005348295414,58.75820541381836,1.1200000047683716
2023-09-18,364.826416015625,19.252918243408203,157.76461791992188,19.56136131286621,69.72085571289062,113.79039720206409,58.87922286987305,1.0980000495910645
2023-09-19,364.048828125,19.13694190979004,156.4347381591797,19.10223960876465,69.92852020263672,114.49425592861044,58.255523681640625,1.090000033378601
2023-09-20,358.802734375,18.30717658996582,153.86648559570312,18.168264389038086,68.90989685058594,119.00415918322518,57.845924377441406,1.0779999494552612
2023-09-21,352.22784423828125,17.264514923095703,151.0270538330078,17.126142501831055,67.14957427978516,115.84984646746979,56.31925582885742,1.0709999799728394
2023-09-22,352.27703857421875,17.27906608581543,152.28501892089844,17.539058685302734,68.11873626708984,117.67465853500904,56.59852600097656,1.1050000190734863
2023-09-25,353.9502868652344,17.506990432739258,153.39923095703125,17.912647247314453,67.82205963134766,116.31906799614971,56.430965423583984,1.0889999866485596
2023-09-26,348.63531494140625,16.726211547851562,150.6139678955078,16.949180603027344,67.18913269042969,115.4066619623801,54.64364242553711,1.0800000429153442
2023-09-27,349.4522705078125,16.82805633544922,151.94203186035156,17.381757736206055,67.45613861083984,116.16267403668633,54.662261962890625,1.0770000219345093
2023-09-28,352.37548828125,17.23541831970215,154.75550842285156,18.325565338134766,64.47940063476562,119.39520355731828,55.174251556396484,1.097000002861023
2023-09-29,352.63140869140625,17.274215698242188,155.31625366210938,18.551687240600586,67.27813720703125,118.95203226899181,54.8670539855957,1.097000002861023
2023-10-02,355.57440185546875,17.686431884765625,156.09994506835938,18.75814437866211,67.20890808105469,118.53492443778204,54.410919189453125,1.097000002861023
2023-10-03,349.3341369628906,16.750459671020508,152.8699951171875,17.58821678161621,67.0803451538086,116.84045608935274,53.86168670654297,1.097000002861023
2023-10-04,354.088134765625,17.429401397705078,154.8997802734375,18.325565338134766,67.35725402832031,118.06567647557566,53.75929260253906,1.097000002861023
2023-10-05,353.0447998046875,17.245115280151367,154.14886474609375,18.08961296081543,68.286865234375,120.20334254585791,53.97339630126953,1.097000002861023
2023-10-06,358.960205078125,18.11319351196289,157.46080017089844,19.141563415527344,69.30221557617188,120.95932818663765,54.55986022949219,1.097000002861023
2023-10-09,360.7908935546875,18.379919052124023,157.0673065185547,19.05307960510254,68.82675170898438,118.35244058767549,54.42953872680664,1.0959999561309814
2023-10-10,362.78900146484375,18.68059539794922,159.08070373535156,19.71177864074707,68.42057800292969,118.22211008532878,54.50400924682617,1.1009999513626099
2023-10-11,365.3775634765625,19.078258514404297,160.27757263183594,20.164020538330078,69.54988098144531,120.93325151275772,55.4442138671875,1.121000051498413
2023-10-12,364.10791015625,18.85517692565918,160.68746948242188,20.33115577697754,69.09420013427734,118.92596881187514,54.950836181640625,1.1330000162124634
2023-10-13,359.53106689453125,18.142292022705078,156.31309509277344,18.65983009338379,68.55928802490234,119.13450290233516,54.699493408203125,1.125
2023-10-16,363.59613037109375,18.753339767456055,158.52650451660156,19.475828170776367,68.43051147460938,119.2648466214451,55.006690979003906,1.093000054359436
2023-10-17,362.4050598144531,18.57390022277832,157.3689727783203,18.97443199157715,68.35124969482422,115.06775771928365,54.960147857666016,1.1069999933242798
2023-10-18,357.6511535644531,17.788272857666016,154.5325164794922,17.971637725830078,68.48995208740234,115.8759099245865,54.42953872680664,1.097000002861023
2023-10-19,354.3046875,17.313011169433594,152.15188598632812,17.1359806060791,66.89507293701172,112.25234924662469,53.72205352783203,1.1119999885559082
2023-10-20,349.0191650390625,16.532230377197266,149.95156860351562,16.359302520751953,66.5879898071289,111.73096115342166,52.94941329956055,1.090999960899353
2023-10-23,350.07232666015625,16.677719116210938,149.09901428222656,16.1135196685791,66.25118255615234,108.99373644373117,53.163516998291016,1.0570000410079956
2023-10-24,353.4778747558594,17.14812660217285,151.12222290039062,16.75255584716797,67.42999267578125,111.99166180840479,53.86168670654297,1.0800000429153442
2023-10-25,344.8262634277344,15.892085075378418,145.01319885253906,14.717475891113281,65.874755859375,109.95828921687904,52.49327087402344,1.0809999704360962
2023-10-26,338.2513122558594,14.965813636779785,144.15078735351562,14.481521606445312,63.923274993896484,99.73931256178012,51.357574462890625,1.0839999914169312
2023-10-27,339.8753662109375,15.179193496704102,145.70181274414062,14.845279693603516,65.03275299072266,101.5901946948177,50.86420440673828,1.1030000448226929
2023-10-30,343.70416259765625,15.669002532958984,143.750732421875,14.284895896911621,65.44879150390625,108.9676729866145,52.08367919921875,1.1339999437332153
2023-10-31,345.3478088378906,15.896933555603027,145.065673828125,14.64865493774414,66.24129486083984,104.66631703922303,51.15278244018555,1.1369999647140503
2023-11-01,351.3420104980469,16.716516494750977,148.479248046875,15.68094253540039,68.74748992919922,108.81125259362462,52.36294174194336,1.1349999904632568
2023-11-02,357.7200927734375,17.603986740112305,151.8534698486328,16.79188346862793,69.77771759033203,109.90614908588242,54.03855895996094,1.1160000562667847
2023-11-03,361.9228515625,18.2247314453125,155.8441925048828,18.069950103759766,71.8975830078125,112.12197909398824,55.546607971191406,1.149999976158142
2023-11-06,363.3992004394531,18.433263778686523,155.5556182861328,17.9421443939209,72.23439025878906,112.53911335872452,58.348609924316406,1.1690000295639038
2023-11-07,366.83428955078125,18.952173233032227,156.54592895507812,18.28624153137207,72.11552429199219,112.33053961797476,57.389793395996094,1.1749999523162842
2023-11-08,367.070556640625,18.986120223999023,156.7033233642578,18.355058670043945,71.60041046142578,112.77371090630123,56.29133224487305,1.190000057220459
2023-11-09,364.2456359863281,18.53510856628418,155.95240783691406,18.07978057861328,72.87828063964844,115.17205119804012,55.732791900634766,1.1720000505447388
2023-11-10,372.4347839355469,19.77174949645996,162.2417755126953,20.252504348754883,74.65145111083984,117.30969083479589,56.133079528808594,1.1729999780654907
2023-11-13,371.2732849121094,19.592317581176758,160.66122436523438,19.682289123535156,74.07689666748047,117.77893879700228,55.56522750854492,1.184999942779541
2023-11-14,379.2655334472656,20.824111938476562,166.60302734375,21.766523361206055,76.44442749023438,119.57768740742483,57.61320114135742,1.2050000429153442
2023-11-15,379.55096435546875,20.88230323791504,167.81301879882812,22.24825668334961,76.41471862792969,119.99476880510811,58.0321044921875,1.1970000267028809
2023-11-16,379.8757629394531,20.91625213623047,167.89498901367188,22.336740493774414,75.94914245605469,119.94265510763796,58.44169998168945,1.1759999990463257
2023-11-17,379.96435546875,20.93079948425293,169.07546997070312,22.739822387695312,76.83076477050781,121.532843194074,57.94832229614258,1.184999942779541
2023-11-20,384.5903625488281,21.677635192871094,171.56765747070312,23.772109985351562,77.88080596923828,123.43585884972657,59.121253967285156,1.187000036239624
2023-11-21,382.3561096191406,21.284820556640625,168.3606414794922,22.454715728759766,75.98876953125,120.54222035542783,58.534793853759766,1.1690000295639038
2023-11-22,383.9211120605469,21.53215217590332,168.89842224121094,22.612018585205078,76.37509155273438,122.28884205161701,58.56271743774414,1.1480000019073486
2023-11-24,383.3797607421875,21.425460815429688,169.01974487304688,22.700502395629883,76.14726257324219,121.4807030630774,58.01348876953125,1.1410000324249268
2023-11-27,383.04510498046875,21.362415313720703,168.7836456298828,22.582521438598633,76.78124237060547,123.07090436627668,58.23690414428711,1.1640000343322754
2023-11-28,384.0490417480469,21.53215217590332,167.796630859375,22.159778594970703,75.40431213378906,122.23671513738361,59.10264205932617,1.1660000085830688
2023-11-29,383.675048828125,21.454553604125977,169.6165771484375,22.82830810546875,75.96894836425781,123.3576684783765,59.000240325927734,1.1629999876022339
2023-11-30,382.7104797363281,21.27511978149414,168.43280029296875,22.42521858215332,75.40431213378906,125.93846618669548,58.68373489379883,1.1670000553131104
2023-12-01,383.80303955078125,21.454553604125977,169.22305297851562,22.680835723876953,75.21610260009766,126.14703992744523,58.94438552856445,1.1720000505447388
2023-12-04,380.23992919921875,20.843509674072266,167.32772827148438,21.93365478515625,73.59151458740234,123.7486864189431,57.76214599609375,1.1629999876022339
2023-12-05,381.19464111328125,20.993846893310547,166.3767547607422,21.560068130493164,72.99715423583984,121.92387435140385,57.28738784790039,1.1360000371932983
2023-12-06,378.98992919921875,20.62042808532715,165.35040283203125,21.107824325561523,72.4424057006836,122.05423128727706,56.91503143310547,1.1399999856948853
2023-12-07,384.28521728515625,21.483652114868164,169.78378295898438,22.788982391357422,72.95752716064453,123.3315918044966,57.529422760009766,1.1260000467300415
2023-12-08,385.99786376953125,21.740678787231445,171.12493896484375,23.300209045410156,74.25521087646484,124.76535949794275,57.86454772949219,1.1469999551773071
2023-12-11,389.29510498046875,22.293533325195312,176.96182250976562,25.669559478759766,77.0586166381836,128.3628699355511,58.37653350830078,1.1729999780654907
2023-12-12,392.3955993652344,22.831838607788086,178.23739624023438,26.20044708251953,77.42512512207031,129.3534663406708,58.69304275512695,1.1670000553131104
2023-12-13,397.3857116699219,23.636865615844727,180.98204040527344,27.44902229309082,79.039794921875,131.46506895383635,59.4005241394043,1.1540000438690186
2023-12-14,397.0412292480469,23.598072052001953,185.9990997314453,29.68073081970215,81.417236328125,133.342007935609,60.18247985839844,1.1469999551773071
2023-12-15,398.9605712890625,23.87934684753418,186.69100952148438,30.054319381713867,80.64458465576172,132.1167875493861,59.521541595458984,1.1319999694824219
2023-12-18,401.4734802246094,24.378854751586914,186.1728973388672,29.77904510498047,80.79315185546875,131.6996797181763,59.754268646240234,1.1150000095367432
2023-12-19,403.5248718261719,24.742570877075195,187.16647338867188,30.231285095214844,81.39742279052734,132.79456960205252,60.42451858520508,1.1260000467300415
2023-12-20,397.528564453125,23.643217086791992,181.6180877685547,27.625986099243164,77.95014953613281,128.80604122387757,60.2917366027832,1.1089999675750732
2023-12-21,402.1540222167969,24.42742919921875,186.64508056640625,29.81639862060547,84.67630004882812,136.5484872158875,61.24693298339844,1.121000051498413
2023-12-22,402.75555419921875,24.524843215942383,187.24305725097656,30.062732696533203,85.67681884765625,137.27840939955055,61.10365676879883,1.1030000448226929
2023-12-26,405.2211608886719,24.972965240478516,190.55165100097656,31.688541412353516,86.241455078125,137.53909683777044,61.39020538330078,1.055999994277954
2023-12-27,406.04608154296875,25.10447883605957,191.0411834716797,31.875761032104492,85.84521484375,136.65274104435426,61.944217681884766,1.0759999752044678
2023-12-28,405.8487548828125,25.041156768798828,190.68307495117188,31.747669219970703,85.1914291381836,137.98228134286015,63.023597717285156,1.0920000076293945
2023-12-29,404.0923156738281,24.69532585144043,189.2834014892578,30.93968391418457,84.65082550048828,136.5224237587708,62.59375,1.0980000495910645
2024-01-02,397.2541809082031,23.443511962890625,182.4657440185547,27.628942489624023,81.67503356933594,132.58603551159248,61.839149475097656,1.0779999494552612
2024-01-03,393.0506591796875,22.693397521972656,178.54605102539062,25.865182876586914,81.59569549560547,131.23044497273315,60.51143264770508,1.062000036239624
2024-01-04,391.0278015136719,22.3134708404541,177.04454040527344,25.20500373840332,82.04206085205078,130.39621609355035,59.909664154052734,1.0540000200271606
2024-01-05,391.4916076660156,22.396272659301758,178.0269317626953,25.54987335205078,82.77607727050781,130.4744593319534,60.062496185302734,1.034000039100647
2024-01-08,399.58294677734375,23.74550437927246,183.82603454589844,28.013227462768555,84.26396179199219,130.83940059864005,60.37770462036133,0.9959999918937683
2024-01-09,400.3723449707031,23.901371002197266,183.88844299316406,28.00337028503418,82.65705871582031,128.85816813811093,59.01177978515625,0.9929999709129333
2024-01-10,403.08587646484375,24.37384605407715,183.27073669433594,27.757036209106445,81.71471405029297,131.6736162610596,58.667911529541016,0.9810000061988831
2024-01-11,403.92462158203125,24.490747451782227,183.94757080078125,28.042783737182617,82.71656799316406,131.9082402421628,58.77298355102539,0.9950000047683716
2024-01-12,404.1318054199219,24.519973754882812,183.1360321044922,27.688060760498047,81.72464752197266,130.3701658531969,58.610599517822266,0.9710000157356262
2024-01-16,404.0923156738281,24.505361557006836,185.73162841796875,28.7620849609375,83.92671203613281,136.1574428417944,56.346797943115234,0.9789999723434448
2024-01-17,401.81292724609375,24.081594467163086,184.02972412109375,28.013227462768555,82.6074447631836,136.3920668228976,54.88534927368164,0.9490000009536743
2024-01-18,407.516357421875,25.114221572875977,190.10479736328125,30.732765197753906,84.13501739501953,139.59851966964962,55.907405853271484,0.9679999947547913
2024-01-19,415.5977783203125,26.56574058532715,197.54010009765625,34.348968505859375,86.80329895019531,142.7789222760482,56.60469436645508,0.9660000205039978
2024-01-22,416.1405334472656,26.672897338867188,198.18736267089844,34.743099212646484,88.51931762695312,148.59227593852563,55.907405853271484,0.9309999942779541
2024-01-23,417.8673095703125,26.989505767822266,199.50160217285156,35.3934211730957,86.82312774658203,150.49529159417818,56.279930114746094,0.9449999928474426
2024-01-24,420.18621826171875,27.432754516601562,202.40606689453125,36.871429443359375,87.36869049072266,151.2773671256011,56.470970153808594,0.9369999766349792
2024-01-25,420.69927978515625,27.51068687438965,201.84422302246094,36.57583236694336,88.47966003417969,157.27319142142184,56.260826110839844,0.9589999914169312
2024-01-26,418.1929626464844,27.00411605834961,196.40328979492188,33.51142501831055,87.33894348144531,151.79872878527763,56.83394241333008,0.9210000038146973
2024-01-29,422.47540283203125,27.79806900024414,198.4469451904297,34.52632522583008,88.35069274902344,155.76120692309914,57.46437072753906,0.8989999890327454
2024-01-30,419.6632385253906,27.24279022216797,195.3814697265625,33.0384635925293,85.46419525146484,151.5119911067043,57.22557067871094,0.8539999723434448
2024-01-31,411.4436340332031,25.64027214050293,192.55255126953125,31.62942123413086,85.0574951171875,149.2440077508386,56.8052864074707,0.8349999785423279
2024-02-01,416.2885437011719,26.546255111694336,193.50540161132812,31.974294662475586,84.91863250732422,149.63501247464194,58.553287506103516,0.847000002861023
2024-02-02,423.3240051269531,27.880876541137695,195.97616577148438,33.15670394897461,85.78160858154297,151.61623171840785,59.80459213256836,0.8149999976158142
2024-02-05,422.7714538574219,27.739620208740234,198.65391540527344,34.58544158935547,86.277587890625,152.4243839237107,59.346099853515625,0.8040000200271606
2024-02-06,421.9228210449219,27.578882217407227,196.33758544921875,33.33406448364258,83.91678619384766,152.37225700947732,59.393856048583984,0.8679999709129333
2024-02-07,426.2645568847656,28.402061462402344,199.34063720703125,34.84162902832031,84.48219299316406,151.04272992773468,60.4445686340332,0.8920000195503235
2024-02-08,427.053955078125,28.518959045410156,202.76751708984375,36.60539245605469,84.19454193115234,148.90510350774218,60.4445686340332,0.9179999828338623
2024-02-09,431.25750732421875,29.356746673583984,206.8054962158203,38.74357986450195,84.8690414428711,148.1230411930825,60.81709289550781,0.9179999828338623
2024-02-12,429.5701599121094,29.01091766357422,206.43093872070312,38.576072692871094,85.0079116821289,149.42647838418196,61.5621452331543,0.9179999828338623
2024-02-13,422.8701171875,27.6373348236084,202.189208984375,36.29993438720703,80.87158203125,144.2648565340175,59.900108337402344,0.9179999828338623
2024-02-14,427.47821044921875,28.514089584350586,206.7562255859375,38.546504974365234,81.16915893554688,146.19394886355,61.00813293457031,0.9179999828338623
2024-02-15,428.7511901855469,28.752756118774414,206.55908203125,38.536659240722656,80.97077941894531,146.01146501344343,60.93171691894531,0.9179999828338623
2024-02-16,424.8633728027344,27.963680267333984,205.389404296875,37.768096923828125,78.85798645019531,140.7716263584024,61.31379699707031,0.9179999828338623
2024-02-20,421.6564636230469,27.315855026245117,201.93296813964844,35.88609313964844,80.0582046508789,141.11053060149885,61.41886901855469,0.9259999990463257
2024-02-21,419.96905517578125,26.97489356994629,201.4696807861328,35.61019515991211,80.8319091796875,139.1814250552031,61.41886901855469,0.925000011920929
2024-02-22,432.263916015625,29.308040618896484,211.3987579345703,40.81278991699219,85.21621704101562,145.20331280814057,62.211673736572266,0.9409999847412109
2024-02-23,430.9910888671875,29.040143966674805,209.1185760498047,39.581119537353516,85.30549621582031,146.14180873255336,62.240333557128906,0.9470000267028809
2024-02-26,430.7640686035156,29.001174926757812,211.18191528320312,40.60586929321289,88.73755645751953,148.80082324574892,61.323341369628906,0.9589999914169312
2024-02-27,431.8001708984375,29.181396484375,210.97164916992188,40.50734329223633,91.1082534790039,149.84358621539175,60.76933288574219,1.0099999904632568
2024-02-28,429.50103759765625,28.708921432495117,208.5994415283203,39.21654510498047,88.98552703857422,149.79143286763187,61.27558898925781,0.953000009059906
2024-02-29,433.181640625,29.400588989257812,214.25064086914062,42.211978912353516,89.87826538085938,155.03128473943613,61.23738098144531,1.0140000581741333
2024-03-01,439.7040100097656,30.749818801879883,223.36819458007812,47.621498107910156,94.381591796875,167.62251179563077,62.02063751220703,1.0269999504089355
2024-03-04,438.1351013183594,30.384504318237305,225.56298828125,49.04039001464844,94.99658966064453,167.6746519266274,62.66061782836914,1.031000018119812
2024-03-05,430.27069091796875,28.75763511657715,221.1405792236328,46.15333938598633,93.70708465576172,165.51094883275493,61.42841720581055,1.0180000066757202
2024-03-06,432.9744567871094,29.288558959960938,226.57493591308594,49.483795166015625,94.78828430175781,168.66527476527358,62.163917541503906,1.0010000467300415
2024-03-07,439.546142578125,30.593950271606445,234.3453826904297,54.50901794433594,98.18067169189453,167.57037166463414,62.928070068359375,0.9779999852180481
2024-03-08,433.2013244628906,29.25446128845215,224.8631591796875,48.23240661621094,96.8316421508789,164.23357509877218,63.300594329833984,1.0
2024-03-11,431.59295654296875,28.913503646850586,221.8765411376953,46.08436584472656,93.74676513671875,161.7570180021567,63.262393951416016,1.0130000114440918
2024-03-12,437.7798156738281,30.140960693359375,226.47964477539062,48.853172302246094,96.63324737548828,164.15537151065885,64.20802307128906,1.0149999856948853
2024-03-13,434.4150695800781,29.43955421447754,220.9598846435547,45.404483795166016,93.39959716796875,162.87798455991285,64.08385467529297,1.0130000114440918
2024-03-14,433.31976318359375,29.20088005065918,217.1846923828125,42.8918571472168,90.691650390625,158.49842502440805,64.04564666748047,0.9950000047683716
2024-03-15,428.1689453125,28.134159088134766,215.6273193359375,42.11344909667969,92.49693298339844,155.8654739683292,62.651058197021484,1.0019999742507935
2024-03-18,432.2525939941406,28.92811393737793,215.4597625732422,41.9163818359375,93.02265930175781,154.6141769082264,62.81344985961914,1.0299999713897705
2024-03-19,433.3295593261719,29.127817153930664,213.6559600830078,40.84640121459961,93.24088287353516,155.91762731608912,62.35495376586914,1.0130000114440918
2024-03-20,438.4673767089844,30.161727905273438,217.29312133789062,42.79898452758789,95.47270202636719,158.28987771718485,63.83550262451172,1.0130000114440918
2024-03-21,440.5423278808594,30.552799224853516,222.18214416503906,45.66868591308594,108.96288299560547,166.1626542115415,64.50413513183594,1.0110000371932983
2024-03-22,441.04620361328125,30.616350173950195,222.44854736328125,45.787025451660156,109.31997680664062,166.6840290879813,64.04564666748047,0.9990000128746033
2024-03-25,439.44561767578125,30.303491592407227,221.5802764892578,45.25450134277344,116.18408966064453,169.3951969489367,64.49458312988281,0.9750000238418579
2024-03-26,438.0228271484375,30.01995849609375,219.9127655029297,44.40640640258789,117.84061431884766,177.65900460062318,64.37996673583984,0.9539999961853027
2024-03-27,439.51470947265625,30.283935546875,222.67547607421875,45.85605239868164,118.2869644165039,176.329503952407,64.2844467163086,0.9200000166893005
2024-03-28,438.70452880859375,30.093286514282227,222.9123077392578,45.88563537597656,117.05082702636719,177.89364179848963,64.10295867919922,0.9300000071525574
2024-04-01,439.6333312988281,30.27904510498047,225.26063537597656,47.32542419433594,123.41520690917969,184.69759186608675,63.61580276489258,0.9449999928474426
2024-04-02,435.8392028808594,29.46756362915039,221.78749084472656,45.24463653564453,121.87625122070312,179.43168975392902,63.68267059326172,0.9319999814033508
2024-04-03,436.8173522949219,29.663105010986328,222.4091033935547,45.55034637451172,127.09878540039062,186.7049010004958,63.520286560058594,0.9200000166893005
2024-04-04,430.1381530761719,28.26500701904297,216.1140594482422,41.78324890136719,123.20669555664062,183.88946609431036,63.147762298583984,0.9200000166893005
2024-04-05,435.2068176269531,29.262248992919922,218.67941284179688,43.015933990478516,122.70032501220703,190.5891491166775,63.13821029663086,0.9200000166893005
2024-04-08,435.3352966308594,29.28180503845215,219.2418212890625,43.39067459106445,122.07481384277344,190.17205450223096,63.27193832397461,0.8930000066757202
2024-04-09,436.94586181640625,29.58488655090332,221.59999084472656,44.76142501831055,121.75709533691406,189.38997897080804,62.91851806640625,0.9039999842643738
2024-04-10,433.1319580078125,28.80762481689453,217.5546112060547,42.4932746887207,121.33016204833984,188.34722921792846,60.51143264770508,0.8799999952316284
2024-04-11,440.04827880859375,30.161727905273438,222.4683074951172,45.16574478149414,126.60235595703125,192.64859838208315,62.01108169555664,0.8790000081062317
2024-04-12,433.0331115722656,28.704967498779297,215.1668243408203,40.935157775878906,121.64786529541016,187.85191779860537,59.80459213256836,0.8830000162124634
2024-04-15,425.9093017578125,27.26287841796875,212.44354248046875,39.2291145324707,120.50606536865234,183.60270198221053,59.470272064208984,0.8980000019073486
2024-04-16,425.94879150390625,27.267765045166016,214.05186462402344,39.97858810424805,120.90320587158203,185.24504341640645,58.543739318847656,0.8700000047683716
