Date,Open,High,Low,Close,Volume
2026-01-27,3.3868749141693115,3.588749885559082,3.1387500762939453,3.257499933242798,4395200
2026-01-28,3.6937499046325684,3.953125,3.512500047683716,3.9124999046325684,25386400
2026-01-29,4.051249980926514,4.1875,3.5899999141693115,4.12375020980835,63664800
2026-01-30,5.753749847412109,6.12624979019165,3.973750114440918,4.619999885559082,91844000
2026-02-02,4.864999771118164,6.178750038146973,4.75,6.048749923706055,84873600
2026-02-03,6.625,7.110000133514404,5.699999809265137,6.599999904632568,81530400
2026-02-04,5.806250095367432,5.968124866485596,4.442500114440918,4.503749847412109,98302400
2026-02-05,4.150000095367432,5.121250152587891,4.143750190734863,4.352499961853027,111031200
2026-02-06,4.946249961853027,4.953750133514404,4.341249942779541,4.698750019073486,84969600
2026-02-09,4.587500095367432,4.775000095367432,3.987499952316284,4.462500095367432,48140000
2026-02-10,4.300000190734863,4.412499904632568,3.797499895095825,3.8237500190734863,47994400
2026-02-11,4.34375,4.8125,4.278749942779541,4.611249923706055,81002400
2026-02-12,5.262499809265137,5.672500133514404,4.873125076293945,5.106249809265137,93688000
2026-02-13,4.783750057220459,5.59375,4.388750076293945,5.048749923706055,86528800
2026-02-17,4.767499923706055,5.061874866485596,4.427499771118164,4.466249942779541,60897600
2026-02-18,4.327499866485596,4.837500095367432,4.212500095367432,4.603750228881836,82036800
2026-02-19,4.559999942779541,5.107500076293945,4.43625020980835,4.893750190734863,55512800
2026-02-20,4.826250076293945,5.360000133514404,4.816625118255615,5.34499979019165,51086400
2026-02-23,5.526249885559082,6.044875144958496,5.272500038146973,5.616250038146973,69216800
2026-02-24,5.912499904632568,5.920000076293945,4.71999979019165,5.158750057220459,140620800
2026-02-25,5.224999904632568,5.511250019073486,4.919125080108643,5.051249980926514,78489600
2026-02-26,5.25,5.474999904632568,4.640500068664551,5.333749771118164,130643200
2026-02-27,4.96875,5.5,4.849999904632568,5.066249847412109,58292800
2026-03-02,4.777500152587891,5.287499904632568,4.477499961853027,4.822500228881836,69568800
2026-03-03,4.237500190734863,4.40625,3.848750114440918,3.96875,77135200
2026-03-04,4.28249979019165,4.565000057220459,4.127500057220459,4.408750057220459,64631200
2026-03-05,4.375,4.511250019073486,3.8637499809265137,3.961250066757202,57934400
2026-03-06,3.708125114440918,4.016250133514404,3.40625,3.40625,60681600
2026-03-09,3.2850000858306885,4.215374946594238,3.2750000953674316,4.205625057220459,105984000
2026-03-10,4.368750095367432,4.877500057220459,4.3125,4.62624979019165,88738400
2026-03-11,4.737500190734863,5.182499885559082,4.631249904632568,5.179999828338623,66544800
2026-03-12,5.03249979019165,5.116875171661377,4.5,4.602499961853027,59812800
2026-03-13,4.793749809265137,5.372499942779541,4.666250228881836,5.25,81815200
2026-03-16,5.635000228881836,6.127500057220459,5.625,5.90625,71164000
2026-03-17,6.125,6.175000190734863,5.738749980926514,6.164999961853027,61745600
2026-03-18,6.327499866485596,6.862500190734863,6.078750133514404,6.706250190734863,81894400
2026-03-19,5.880000114440918,7.125,5.637499809265137,7.028749942779541,77143200
2026-03-20,7.037499904632568,7.150000095367432,5.712500095367432,5.902500152587891,84791200
